"type","order","title","authors_string","year","journal","volume","issue","page_start","page_end","doi","last_name","first_initial","middle_initial","suffix","conference","date","place"
"journal",2,"Alcohol and drug toxicology screen at time of hospitalization does not predict PTSD or depression after traumatic injury","McLaughlin, C.; Kearns, N.T.; Bennett, M.M.; Roden-Foreman, J.; Roden-Foreman, K.; Rainey, E.E.; Funk, G.; Powers, M.B.; Warren, A.M.","2017","American Journal of Surgery","214","3","390","396","10.1016/j.amjsurg.2017.06.026","McLaughlin","C","","",NA,NA,NA
"journal",2,"Alcohol and drug toxicology screen at time of hospitalization does not predict PTSD or depression after traumatic injury","McLaughlin, C.; Kearns, N.T.; Bennett, M.M.; Roden-Foreman, J.; Roden-Foreman, K.; Rainey, E.E.; Funk, G.; Powers, M.B.; Warren, A.M.","2017","American Journal of Surgery","214","3","390","396","10.1016/j.amjsurg.2017.06.026","Kearns","N","T","",NA,NA,NA
"journal",2,"Alcohol and drug toxicology screen at time of hospitalization does not predict PTSD or depression after traumatic injury","McLaughlin, C.; Kearns, N.T.; Bennett, M.M.; Roden-Foreman, J.; Roden-Foreman, K.; Rainey, E.E.; Funk, G.; Powers, M.B.; Warren, A.M.","2017","American Journal of Surgery","214","3","390","396","10.1016/j.amjsurg.2017.06.026","Bennett","M","M","",NA,NA,NA
"journal",2,"Alcohol and drug toxicology screen at time of hospitalization does not predict PTSD or depression after traumatic injury","McLaughlin, C.; Kearns, N.T.; Bennett, M.M.; Roden-Foreman, J.; Roden-Foreman, K.; Rainey, E.E.; Funk, G.; Powers, M.B.; Warren, A.M.","2017","American Journal of Surgery","214","3","390","396","10.1016/j.amjsurg.2017.06.026","Roden-Foreman","J","","",NA,NA,NA
"journal",2,"Alcohol and drug toxicology screen at time of hospitalization does not predict PTSD or depression after traumatic injury","McLaughlin, C.; Kearns, N.T.; Bennett, M.M.; Roden-Foreman, J.; Roden-Foreman, K.; Rainey, E.E.; Funk, G.; Powers, M.B.; Warren, A.M.","2017","American Journal of Surgery","214","3","390","396","10.1016/j.amjsurg.2017.06.026","Roden-Foreman","K","","",NA,NA,NA
"journal",2,"Alcohol and drug toxicology screen at time of hospitalization does not predict PTSD or depression after traumatic injury","McLaughlin, C.; Kearns, N.T.; Bennett, M.M.; Roden-Foreman, J.; Roden-Foreman, K.; Rainey, E.E.; Funk, G.; Powers, M.B.; Warren, A.M.","2017","American Journal of Surgery","214","3","390","396","10.1016/j.amjsurg.2017.06.026","Rainey","E","E","",NA,NA,NA
"journal",2,"Alcohol and drug toxicology screen at time of hospitalization does not predict PTSD or depression after traumatic injury","McLaughlin, C.; Kearns, N.T.; Bennett, M.M.; Roden-Foreman, J.; Roden-Foreman, K.; Rainey, E.E.; Funk, G.; Powers, M.B.; Warren, A.M.","2017","American Journal of Surgery","214","3","390","396","10.1016/j.amjsurg.2017.06.026","Funk","G","","",NA,NA,NA
"journal",2,"Alcohol and drug toxicology screen at time of hospitalization does not predict PTSD or depression after traumatic injury","McLaughlin, C.; Kearns, N.T.; Bennett, M.M.; Roden-Foreman, J.; Roden-Foreman, K.; Rainey, E.E.; Funk, G.; Powers, M.B.; Warren, A.M.","2017","American Journal of Surgery","214","3","390","396","10.1016/j.amjsurg.2017.06.026","Powers","M","B","",NA,NA,NA
"journal",2,"Alcohol and drug toxicology screen at time of hospitalization does not predict PTSD or depression after traumatic injury","McLaughlin, C.; Kearns, N.T.; Bennett, M.M.; Roden-Foreman, J.; Roden-Foreman, K.; Rainey, E.E.; Funk, G.; Powers, M.B.; Warren, A.M.","2017","American Journal of Surgery","214","3","390","396","10.1016/j.amjsurg.2017.06.026","Warren","AM","","",NA,NA,NA
"journal",1,"Recurrent hospitalization for self-injuries and suicide attempts: Case study of a super-utilizer","Roden-Foreman, J.W.; Warren, A.M.; Reynolds, M.; Foreman, M.L.","2015","Baylor University Medical Center Proceedings","28","3","331","333","10.1080/08998280.2015.11929264","Roden-Foreman","J","W","",NA,NA,NA
"journal",1,"Recurrent hospitalization for self-injuries and suicide attempts: Case study of a super-utilizer","Roden-Foreman, J.W.; Warren, A.M.; Reynolds, M.; Foreman, M.L.","2015","Baylor University Medical Center Proceedings","28","3","331","333","10.1080/08998280.2015.11929264","Warren","AM","","",NA,NA,NA
"journal",1,"Recurrent hospitalization for self-injuries and suicide attempts: Case study of a super-utilizer","Roden-Foreman, J.W.; Warren, A.M.; Reynolds, M.; Foreman, M.L.","2015","Baylor University Medical Center Proceedings","28","3","331","333","10.1080/08998280.2015.11929264","Reynolds","M","","",NA,NA,NA
"journal",1,"Recurrent hospitalization for self-injuries and suicide attempts: Case study of a super-utilizer","Roden-Foreman, J.W.; Warren, A.M.; Reynolds, M.; Foreman, M.L.","2015","Baylor University Medical Center Proceedings","28","3","331","333","10.1080/08998280.2015.11929264","Foreman","M","L","",NA,NA,NA
"podium",18,"A meta-analytic comparison of continuous intercostal nerve block and thoracic epidural for rib fractures","Shelley, J.; Roden-Foreman, J.W.; Austin, E.; Ramos, A.; Couch, C.","2020",NA,NA,NA,NA,NA,NA,"Shelley","J","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2020-02-21,"Dallas, Texas"
"podium",18,"A meta-analytic comparison of continuous intercostal nerve block and thoracic epidural for rib fractures","Shelley, J.; Roden-Foreman, J.W.; Austin, E.; Ramos, A.; Couch, C.","2020",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","W","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2020-02-21,"Dallas, Texas"
"podium",18,"A meta-analytic comparison of continuous intercostal nerve block and thoracic epidural for rib fractures","Shelley, J.; Roden-Foreman, J.W.; Austin, E.; Ramos, A.; Couch, C.","2020",NA,NA,NA,NA,NA,NA,"Austin","E","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2020-02-21,"Dallas, Texas"
"podium",18,"A meta-analytic comparison of continuous intercostal nerve block and thoracic epidural for rib fractures","Shelley, J.; Roden-Foreman, J.W.; Austin, E.; Ramos, A.; Couch, C.","2020",NA,NA,NA,NA,NA,NA,"Ramos","A","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2020-02-21,"Dallas, Texas"
"podium",18,"A meta-analytic comparison of continuous intercostal nerve block and thoracic epidural for rib fractures","Shelley, J.; Roden-Foreman, J.W.; Austin, E.; Ramos, A.; Couch, C.","2020",NA,NA,NA,NA,NA,NA,"Couch","C","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2020-02-21,"Dallas, Texas"
"podium",17,"IR better now: Streamlining emergent interventional radiology procedures with revised guidelines","Pappas, N.; Thomas, E.; Adams, M.; Roden-Foreman, J.W.; Rapier, N.","2019",NA,NA,NA,NA,NA,NA,"Pappas","N","","","Trauma Quality Improvement Program 2019 Annual Meeting and Training",2019-11-16,"Dallas, Texas"
"podium",17,"IR better now: Streamlining emergent interventional radiology procedures with revised guidelines","Pappas, N.; Thomas, E.; Adams, M.; Roden-Foreman, J.W.; Rapier, N.","2019",NA,NA,NA,NA,NA,NA,"Thomas","E","","","Trauma Quality Improvement Program 2019 Annual Meeting and Training",2019-11-16,"Dallas, Texas"
"podium",17,"IR better now: Streamlining emergent interventional radiology procedures with revised guidelines","Pappas, N.; Thomas, E.; Adams, M.; Roden-Foreman, J.W.; Rapier, N.","2019",NA,NA,NA,NA,NA,NA,"Adams","M","","","Trauma Quality Improvement Program 2019 Annual Meeting and Training",2019-11-16,"Dallas, Texas"
"podium",17,"IR better now: Streamlining emergent interventional radiology procedures with revised guidelines","Pappas, N.; Thomas, E.; Adams, M.; Roden-Foreman, J.W.; Rapier, N.","2019",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","W","","Trauma Quality Improvement Program 2019 Annual Meeting and Training",2019-11-16,"Dallas, Texas"
"podium",17,"IR better now: Streamlining emergent interventional radiology procedures with revised guidelines","Pappas, N.; Thomas, E.; Adams, M.; Roden-Foreman, J.W.; Rapier, N.","2019",NA,NA,NA,NA,NA,NA,"Rapier","N","","","Trauma Quality Improvement Program 2019 Annual Meeting and Training",2019-11-16,"Dallas, Texas"
"podium",16,"The Need For Trauma Intervention (NFTI) defines major trauma more accurately than Injury Severity Score (ISS) and Revised Trauma Score (RTS): Data from a collaboration of 35 adult and pediatric trauma centers","Roden-Foreman, J.W.; Rapier, N.R.; Foreman, M.L.; Coniglio, R.A.; McGraw, C.E.; Blackmore, A.R.; The Trauma Measurement Workgroup.","2018",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","W","","Annual Meeting of the American Association for the Surgery of Trauma",2018-09-26,"San Diego, California"
"podium",16,"The Need For Trauma Intervention (NFTI) defines major trauma more accurately than Injury Severity Score (ISS) and Revised Trauma Score (RTS): Data from a collaboration of 35 adult and pediatric trauma centers","Roden-Foreman, J.W.; Rapier, N.R.; Foreman, M.L.; Coniglio, R.A.; McGraw, C.E.; Blackmore, A.R.; The Trauma Measurement Workgroup.","2018",NA,NA,NA,NA,NA,NA,"Rapier","N","R","","Annual Meeting of the American Association for the Surgery of Trauma",2018-09-26,"San Diego, California"
"podium",16,"The Need For Trauma Intervention (NFTI) defines major trauma more accurately than Injury Severity Score (ISS) and Revised Trauma Score (RTS): Data from a collaboration of 35 adult and pediatric trauma centers","Roden-Foreman, J.W.; Rapier, N.R.; Foreman, M.L.; Coniglio, R.A.; McGraw, C.E.; Blackmore, A.R.; The Trauma Measurement Workgroup.","2018",NA,NA,NA,NA,NA,NA,"Foreman","M","L","","Annual Meeting of the American Association for the Surgery of Trauma",2018-09-26,"San Diego, California"
"podium",16,"The Need For Trauma Intervention (NFTI) defines major trauma more accurately than Injury Severity Score (ISS) and Revised Trauma Score (RTS): Data from a collaboration of 35 adult and pediatric trauma centers","Roden-Foreman, J.W.; Rapier, N.R.; Foreman, M.L.; Coniglio, R.A.; McGraw, C.E.; Blackmore, A.R.; The Trauma Measurement Workgroup.","2018",NA,NA,NA,NA,NA,NA,"Coniglio","R","A","","Annual Meeting of the American Association for the Surgery of Trauma",2018-09-26,"San Diego, California"
"podium",16,"The Need For Trauma Intervention (NFTI) defines major trauma more accurately than Injury Severity Score (ISS) and Revised Trauma Score (RTS): Data from a collaboration of 35 adult and pediatric trauma centers","Roden-Foreman, J.W.; Rapier, N.R.; Foreman, M.L.; Coniglio, R.A.; McGraw, C.E.; Blackmore, A.R.; The Trauma Measurement Workgroup.","2018",NA,NA,NA,NA,NA,NA,"McGraw","C","E","","Annual Meeting of the American Association for the Surgery of Trauma",2018-09-26,"San Diego, California"
"podium",16,"The Need For Trauma Intervention (NFTI) defines major trauma more accurately than Injury Severity Score (ISS) and Revised Trauma Score (RTS): Data from a collaboration of 35 adult and pediatric trauma centers","Roden-Foreman, J.W.; Rapier, N.R.; Foreman, M.L.; Coniglio, R.A.; McGraw, C.E.; Blackmore, A.R.; The Trauma Measurement Workgroup.","2018",NA,NA,NA,NA,NA,NA,"Blackmore","A","R","","Annual Meeting of the American Association for the Surgery of Trauma",2018-09-26,"San Diego, California"
"podium",16,"The Need For Trauma Intervention (NFTI) defines major trauma more accurately than Injury Severity Score (ISS) and Revised Trauma Score (RTS): Data from a collaboration of 35 adult and pediatric trauma centers","Roden-Foreman, J.W.; Rapier, N.R.; Foreman, M.L.; Coniglio, R.A.; McGraw, C.E.; Blackmore, A.R.; The Trauma Measurement Workgroup.","2018",NA,NA,NA,NA,NA,NA,"The Trauma Measurement Workgroup","","","","Annual Meeting of the American Association for the Surgery of Trauma",2018-09-26,"San Diego, California"
"podium",15,"Avoiding Cribari gridlock 2: The Standardized Triage Assessment Tool (STAT) outperforms the Cribari Matrix Method (CMM). A replication study in 35 adult and pediatric trauma centers","Roden-Foreman, J.W.; Rapier, N.R.; Foreman, M.L.; Cribari, C.; Parsons, M.; Coniglio, R.A.; The Trauma Measurement Workgroup.","2018",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","W","","Annual Meeting of the American Association for the Surgery of Trauma",2018-09-26,"San Diego, California"
"podium",15,"Avoiding Cribari gridlock 2: The Standardized Triage Assessment Tool (STAT) outperforms the Cribari Matrix Method (CMM). A replication study in 35 adult and pediatric trauma centers","Roden-Foreman, J.W.; Rapier, N.R.; Foreman, M.L.; Cribari, C.; Parsons, M.; Coniglio, R.A.; The Trauma Measurement Workgroup.","2018",NA,NA,NA,NA,NA,NA,"Rapier","N","R","","Annual Meeting of the American Association for the Surgery of Trauma",2018-09-26,"San Diego, California"
"podium",15,"Avoiding Cribari gridlock 2: The Standardized Triage Assessment Tool (STAT) outperforms the Cribari Matrix Method (CMM). A replication study in 35 adult and pediatric trauma centers","Roden-Foreman, J.W.; Rapier, N.R.; Foreman, M.L.; Cribari, C.; Parsons, M.; Coniglio, R.A.; The Trauma Measurement Workgroup.","2018",NA,NA,NA,NA,NA,NA,"Foreman","M","L","","Annual Meeting of the American Association for the Surgery of Trauma",2018-09-26,"San Diego, California"
"podium",15,"Avoiding Cribari gridlock 2: The Standardized Triage Assessment Tool (STAT) outperforms the Cribari Matrix Method (CMM). A replication study in 35 adult and pediatric trauma centers","Roden-Foreman, J.W.; Rapier, N.R.; Foreman, M.L.; Cribari, C.; Parsons, M.; Coniglio, R.A.; The Trauma Measurement Workgroup.","2018",NA,NA,NA,NA,NA,NA,"Cribari","C","","","Annual Meeting of the American Association for the Surgery of Trauma",2018-09-26,"San Diego, California"
"podium",15,"Avoiding Cribari gridlock 2: The Standardized Triage Assessment Tool (STAT) outperforms the Cribari Matrix Method (CMM). A replication study in 35 adult and pediatric trauma centers","Roden-Foreman, J.W.; Rapier, N.R.; Foreman, M.L.; Cribari, C.; Parsons, M.; Coniglio, R.A.; The Trauma Measurement Workgroup.","2018",NA,NA,NA,NA,NA,NA,"Parsons","M","","","Annual Meeting of the American Association for the Surgery of Trauma",2018-09-26,"San Diego, California"
"podium",15,"Avoiding Cribari gridlock 2: The Standardized Triage Assessment Tool (STAT) outperforms the Cribari Matrix Method (CMM). A replication study in 35 adult and pediatric trauma centers","Roden-Foreman, J.W.; Rapier, N.R.; Foreman, M.L.; Cribari, C.; Parsons, M.; Coniglio, R.A.; The Trauma Measurement Workgroup.","2018",NA,NA,NA,NA,NA,NA,"Coniglio","R","A","","Annual Meeting of the American Association for the Surgery of Trauma",2018-09-26,"San Diego, California"
"podium",15,"Avoiding Cribari gridlock 2: The Standardized Triage Assessment Tool (STAT) outperforms the Cribari Matrix Method (CMM). A replication study in 35 adult and pediatric trauma centers","Roden-Foreman, J.W.; Rapier, N.R.; Foreman, M.L.; Cribari, C.; Parsons, M.; Coniglio, R.A.; The Trauma Measurement Workgroup.","2018",NA,NA,NA,NA,NA,NA,"The Trauma Measurement Workgroup","","","","Annual Meeting of the American Association for the Surgery of Trauma",2018-09-26,"San Diego, California"
"podium",14,"New tools to reduce and standardize the triage review process","Roden-Foreman, J.; Rapier, N.; Yelverton, L.; Foreman, M.","2018",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","","","Trauma Center Association of America’s 21st Annual Trauma Conference",2018-05-02,"New Orleans, Louisiana"
"podium",14,"New tools to reduce and standardize the triage review process","Roden-Foreman, J.; Rapier, N.; Yelverton, L.; Foreman, M.","2018",NA,NA,NA,NA,NA,NA,"Rapier","N","","","Trauma Center Association of America’s 21st Annual Trauma Conference",2018-05-02,"New Orleans, Louisiana"
"podium",14,"New tools to reduce and standardize the triage review process","Roden-Foreman, J.; Rapier, N.; Yelverton, L.; Foreman, M.","2018",NA,NA,NA,NA,NA,NA,"Yelverton","L","","","Trauma Center Association of America’s 21st Annual Trauma Conference",2018-05-02,"New Orleans, Louisiana"
"podium",14,"New tools to reduce and standardize the triage review process","Roden-Foreman, J.; Rapier, N.; Yelverton, L.; Foreman, M.","2018",NA,NA,NA,NA,NA,NA,"Foreman","M","","","Trauma Center Association of America’s 21st Annual Trauma Conference",2018-05-02,"New Orleans, Louisiana"
"podium",13,"Time to analgesia is not associated with trauma patients' mental health or quality of life at baseline or six months","Roden-Foreman, J.W.; Rainey, E.E.; Bennett, M.; Garrett, J.S.; Warren, A.M.","2018",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","W","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-17,"Dallas, Texas"
"podium",13,"Time to analgesia is not associated with trauma patients' mental health or quality of life at baseline or six months","Roden-Foreman, J.W.; Rainey, E.E.; Bennett, M.; Garrett, J.S.; Warren, A.M.","2018",NA,NA,NA,NA,NA,NA,"Rainey","E","E","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-17,"Dallas, Texas"
"podium",13,"Time to analgesia is not associated with trauma patients' mental health or quality of life at baseline or six months","Roden-Foreman, J.W.; Rainey, E.E.; Bennett, M.; Garrett, J.S.; Warren, A.M.","2018",NA,NA,NA,NA,NA,NA,"Bennett","M","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-17,"Dallas, Texas"
"podium",13,"Time to analgesia is not associated with trauma patients' mental health or quality of life at baseline or six months","Roden-Foreman, J.W.; Rainey, E.E.; Bennett, M.; Garrett, J.S.; Warren, A.M.","2018",NA,NA,NA,NA,NA,NA,"Garrett","J","S","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-17,"Dallas, Texas"
"podium",13,"Time to analgesia is not associated with trauma patients' mental health or quality of life at baseline or six months","Roden-Foreman, J.W.; Rainey, E.E.; Bennett, M.; Garrett, J.S.; Warren, A.M.","2018",NA,NA,NA,NA,NA,NA,"Warren","AM","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-17,"Dallas, Texas"
"podium",12,"Close enough? A retrospective cohort analysis on the safety and efficacy of discharging patients with high but down-trending pancreatic enzymes after admission for acute biliary pancreatitis","Strage, K.; Prajapati, P.; Roden-Foreman, J.; Ewing, M.; Adkins, C.; Janning, K.; Ogola, G.; Petrey, L.; Funk, G.","2018",NA,NA,NA,NA,NA,NA,"Strage","K","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-16,"Dallas, Texas"
"podium",12,"Close enough? A retrospective cohort analysis on the safety and efficacy of discharging patients with high but down-trending pancreatic enzymes after admission for acute biliary pancreatitis","Strage, K.; Prajapati, P.; Roden-Foreman, J.; Ewing, M.; Adkins, C.; Janning, K.; Ogola, G.; Petrey, L.; Funk, G.","2018",NA,NA,NA,NA,NA,NA,"Prajapati","P","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-16,"Dallas, Texas"
"podium",12,"Close enough? A retrospective cohort analysis on the safety and efficacy of discharging patients with high but down-trending pancreatic enzymes after admission for acute biliary pancreatitis","Strage, K.; Prajapati, P.; Roden-Foreman, J.; Ewing, M.; Adkins, C.; Janning, K.; Ogola, G.; Petrey, L.; Funk, G.","2018",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-16,"Dallas, Texas"
"podium",12,"Close enough? A retrospective cohort analysis on the safety and efficacy of discharging patients with high but down-trending pancreatic enzymes after admission for acute biliary pancreatitis","Strage, K.; Prajapati, P.; Roden-Foreman, J.; Ewing, M.; Adkins, C.; Janning, K.; Ogola, G.; Petrey, L.; Funk, G.","2018",NA,NA,NA,NA,NA,NA,"Ewing","M","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-16,"Dallas, Texas"
"podium",12,"Close enough? A retrospective cohort analysis on the safety and efficacy of discharging patients with high but down-trending pancreatic enzymes after admission for acute biliary pancreatitis","Strage, K.; Prajapati, P.; Roden-Foreman, J.; Ewing, M.; Adkins, C.; Janning, K.; Ogola, G.; Petrey, L.; Funk, G.","2018",NA,NA,NA,NA,NA,NA,"Adkins","C","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-16,"Dallas, Texas"
"podium",12,"Close enough? A retrospective cohort analysis on the safety and efficacy of discharging patients with high but down-trending pancreatic enzymes after admission for acute biliary pancreatitis","Strage, K.; Prajapati, P.; Roden-Foreman, J.; Ewing, M.; Adkins, C.; Janning, K.; Ogola, G.; Petrey, L.; Funk, G.","2018",NA,NA,NA,NA,NA,NA,"Janning","K","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-16,"Dallas, Texas"
"podium",12,"Close enough? A retrospective cohort analysis on the safety and efficacy of discharging patients with high but down-trending pancreatic enzymes after admission for acute biliary pancreatitis","Strage, K.; Prajapati, P.; Roden-Foreman, J.; Ewing, M.; Adkins, C.; Janning, K.; Ogola, G.; Petrey, L.; Funk, G.","2018",NA,NA,NA,NA,NA,NA,"Ogola","G","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-16,"Dallas, Texas"
"podium",12,"Close enough? A retrospective cohort analysis on the safety and efficacy of discharging patients with high but down-trending pancreatic enzymes after admission for acute biliary pancreatitis","Strage, K.; Prajapati, P.; Roden-Foreman, J.; Ewing, M.; Adkins, C.; Janning, K.; Ogola, G.; Petrey, L.; Funk, G.","2018",NA,NA,NA,NA,NA,NA,"Petrey","L","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-16,"Dallas, Texas"
"podium",12,"Close enough? A retrospective cohort analysis on the safety and efficacy of discharging patients with high but down-trending pancreatic enzymes after admission for acute biliary pancreatitis","Strage, K.; Prajapati, P.; Roden-Foreman, J.; Ewing, M.; Adkins, C.; Janning, K.; Ogola, G.; Petrey, L.; Funk, G.","2018",NA,NA,NA,NA,NA,NA,"Funk","G","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-16,"Dallas, Texas"
"podium",11,"Enoxaparin prophylaxis dose adjusted by antiXa trough levels in critically injured trauma patients","Roth, J.; Vaughan, N.; Alaidroos, I.; Rainey, E.E.; Roden-Foreman, J.; Powers, M.; Garrett, J.; Foreman, M.L.","2018",NA,NA,NA,NA,NA,NA,"Roth","J","","","Annual Meeting of the Society of Critical Care Medicine",2018-02-25,"San Antonio, Texas"
"podium",11,"Enoxaparin prophylaxis dose adjusted by antiXa trough levels in critically injured trauma patients","Roth, J.; Vaughan, N.; Alaidroos, I.; Rainey, E.E.; Roden-Foreman, J.; Powers, M.; Garrett, J.; Foreman, M.L.","2018",NA,NA,NA,NA,NA,NA,"Vaughan","N","","","Annual Meeting of the Society of Critical Care Medicine",2018-02-25,"San Antonio, Texas"
"podium",11,"Enoxaparin prophylaxis dose adjusted by antiXa trough levels in critically injured trauma patients","Roth, J.; Vaughan, N.; Alaidroos, I.; Rainey, E.E.; Roden-Foreman, J.; Powers, M.; Garrett, J.; Foreman, M.L.","2018",NA,NA,NA,NA,NA,NA,"Alaidroos","I","","","Annual Meeting of the Society of Critical Care Medicine",2018-02-25,"San Antonio, Texas"
"podium",11,"Enoxaparin prophylaxis dose adjusted by antiXa trough levels in critically injured trauma patients","Roth, J.; Vaughan, N.; Alaidroos, I.; Rainey, E.E.; Roden-Foreman, J.; Powers, M.; Garrett, J.; Foreman, M.L.","2018",NA,NA,NA,NA,NA,NA,"Rainey","E","E","","Annual Meeting of the Society of Critical Care Medicine",2018-02-25,"San Antonio, Texas"
"podium",11,"Enoxaparin prophylaxis dose adjusted by antiXa trough levels in critically injured trauma patients","Roth, J.; Vaughan, N.; Alaidroos, I.; Rainey, E.E.; Roden-Foreman, J.; Powers, M.; Garrett, J.; Foreman, M.L.","2018",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","","","Annual Meeting of the Society of Critical Care Medicine",2018-02-25,"San Antonio, Texas"
"podium",11,"Enoxaparin prophylaxis dose adjusted by antiXa trough levels in critically injured trauma patients","Roth, J.; Vaughan, N.; Alaidroos, I.; Rainey, E.E.; Roden-Foreman, J.; Powers, M.; Garrett, J.; Foreman, M.L.","2018",NA,NA,NA,NA,NA,NA,"Powers","M","","","Annual Meeting of the Society of Critical Care Medicine",2018-02-25,"San Antonio, Texas"
"podium",11,"Enoxaparin prophylaxis dose adjusted by antiXa trough levels in critically injured trauma patients","Roth, J.; Vaughan, N.; Alaidroos, I.; Rainey, E.E.; Roden-Foreman, J.; Powers, M.; Garrett, J.; Foreman, M.L.","2018",NA,NA,NA,NA,NA,NA,"Garrett","J","","","Annual Meeting of the Society of Critical Care Medicine",2018-02-25,"San Antonio, Texas"
"podium",11,"Enoxaparin prophylaxis dose adjusted by antiXa trough levels in critically injured trauma patients","Roth, J.; Vaughan, N.; Alaidroos, I.; Rainey, E.E.; Roden-Foreman, J.; Powers, M.; Garrett, J.; Foreman, M.L.","2018",NA,NA,NA,NA,NA,NA,"Foreman","M","L","","Annual Meeting of the Society of Critical Care Medicine",2018-02-25,"San Antonio, Texas"
"podium",10,"Avoiding Cribari gridlock: The Standardized Triage Assessment Tool (STAT) provides standardized definitions of over- and undertriage that are more accurate than the Cribari Matrix Method","Roden-Foreman, J.W.; Rapier, N.R.; Yelverton, L.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","W","","Annual Meeting of the American Association for the Surgery of Trauma",2017-09-13,"Baltimore, Maryland"
"podium",10,"Avoiding Cribari gridlock: The Standardized Triage Assessment Tool (STAT) provides standardized definitions of over- and undertriage that are more accurate than the Cribari Matrix Method","Roden-Foreman, J.W.; Rapier, N.R.; Yelverton, L.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Rapier","N","R","","Annual Meeting of the American Association for the Surgery of Trauma",2017-09-13,"Baltimore, Maryland"
"podium",10,"Avoiding Cribari gridlock: The Standardized Triage Assessment Tool (STAT) provides standardized definitions of over- and undertriage that are more accurate than the Cribari Matrix Method","Roden-Foreman, J.W.; Rapier, N.R.; Yelverton, L.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Yelverton","L","","","Annual Meeting of the American Association for the Surgery of Trauma",2017-09-13,"Baltimore, Maryland"
"podium",10,"Avoiding Cribari gridlock: The Standardized Triage Assessment Tool (STAT) provides standardized definitions of over- and undertriage that are more accurate than the Cribari Matrix Method","Roden-Foreman, J.W.; Rapier, N.R.; Yelverton, L.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Foreman","M","L","","Annual Meeting of the American Association for the Surgery of Trauma",2017-09-13,"Baltimore, Maryland"
"podium",9,"Intrusion, ejection, and death in the compartment: Mechanism-based trauma activation criteria fail to identify seriously injured patients","Edmundson, P.; Roden-Foreman, J.W.; Rainey, E.E.; Ewing, M.; Rapier, N.; Funk, G.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Edmundson","P","","","Scientific Forum of the American College of Surgeons’ Clinical Congress",2017-10-22,"San Diego, California"
"podium",9,"Intrusion, ejection, and death in the compartment: Mechanism-based trauma activation criteria fail to identify seriously injured patients","Edmundson, P.; Roden-Foreman, J.W.; Rainey, E.E.; Ewing, M.; Rapier, N.; Funk, G.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","W","","Scientific Forum of the American College of Surgeons’ Clinical Congress",2017-10-22,"San Diego, California"
"podium",9,"Intrusion, ejection, and death in the compartment: Mechanism-based trauma activation criteria fail to identify seriously injured patients","Edmundson, P.; Roden-Foreman, J.W.; Rainey, E.E.; Ewing, M.; Rapier, N.; Funk, G.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Rainey","E","E","","Scientific Forum of the American College of Surgeons’ Clinical Congress",2017-10-22,"San Diego, California"
"podium",9,"Intrusion, ejection, and death in the compartment: Mechanism-based trauma activation criteria fail to identify seriously injured patients","Edmundson, P.; Roden-Foreman, J.W.; Rainey, E.E.; Ewing, M.; Rapier, N.; Funk, G.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Ewing","M","","","Scientific Forum of the American College of Surgeons’ Clinical Congress",2017-10-22,"San Diego, California"
